axis,group,source_support,accepted_support,coverage,conditional_risk,selective_risk_identified
country_class,DEU|office_building,1,0,0.0,,False
country_class,DEU|parking_lot_or_garage,1,0,0.0,,False
country_class,DEU|race_track,4,2,0.5,1.0,True
country_class,DEU|recreational_facility,1,0,0.0,,False
country_class,DEU|runway,3,2,0.6666666666666666,1.0,True
country_class,DEU|shopping_mall,1,1,1.0,1.0,True
country_class,DEU|smokestack,10,5,0.5,1.0,True
country_class,DEU|solar_farm,36,13,0.3611111111111111,0.7692307692307693,True
country_class,DEU|wind_farm,1,1,1.0,1.0,True
country_class,DJI|crop_field,11,5,0.45454545454545453,1.0,True
country_class,DJI|office_building,11,6,0.5454545454545454,1.0,True
country_class,DNK|burial_site,1,0,0.0,,False
country_class,DNK|fire_station,10,6,0.6,1.0,True
country_class,DNK|helipad,1,0,0.0,,False
country_class,DNK|interchange,11,4,0.36363636363636365,0.75,True
country_class,DNK|port,1,1,1.0,1.0,True
country_class,DNK|railway_bridge,1,1,1.0,1.0,True
country_class,DNK|smokestack,1,0,0.0,,False
country_class,DNK|wind_farm,1,1,1.0,1.0,True
country_class,DOM|airport_terminal,1,1,1.0,1.0,True
country_class,DOM|amusement_park,2,0,0.0,,False
country_class,DOM|fire_station,1,1,1.0,1.0,True
country_class,DOM|prison,1,0,0.0,,False
country_class,DOM|swimming_pool,1,0,0.0,,False
country_class,DZA|barn,1,0,0.0,,False
country_class,DZA|border_checkpoint,1,1,1.0,1.0,True
country_class,DZA|crop_field,1,1,1.0,1.0,True
country_class,DZA|dam,1,0,0.0,,False
country_class,DZA|educational_institution,1,0,0.0,,False
country_class,DZA|fountain,3,1,0.3333333333333333,1.0,True
country_class,DZA|ground_transportation_station,2,1,0.5,1.0,True
country_class,DZA|hospital,1,0,0.0,,False
country_class,DZA|impoverished_settlement,6,6,1.0,0.0,True
country_class,DZA|lighthouse,3,2,0.6666666666666666,1.0,True
country_class,DZA|multi-unit_residential,3,1,0.3333333333333333,1.0,True
country_class,DZA|oil_or_gas_facility,2,1,0.5,1.0,True
country_class,DZA|place_of_worship,3,1,0.3333333333333333,1.0,True
country_class,DZA|police_station,2,1,0.5,1.0,True
country_class,DZA|port,3,1,0.3333333333333333,1.0,True
country_class,DZA|shipyard,4,4,1.0,1.0,True
country_class,DZA|single-unit_residential,1,0,0.0,,False
country_class,DZA|stadium,1,1,1.0,1.0,True
country_class,DZA|surface_mine,1,0,0.0,,False
country_class,DZA|zoo,1,1,1.0,1.0,True
country_class,ECU|aquaculture,12,8,0.6666666666666666,0.125,True
country_class,ECU|factory_or_powerplant,1,1,1.0,1.0,True
country_class,ECU|lake_or_pond,10,9,0.9,1.0,True
country_class,ECU|lighthouse,3,3,1.0,0.0,True
country_class,ECU|police_station,4,3,0.75,1.0,True
country_class,ECU|race_track,1,0,0.0,,False
country_class,ECU|solar_farm,1,0,0.0,,False
country_class,ECU|swimming_pool,10,6,0.6,1.0,True
country_class,ECU|tower,1,1,1.0,1.0,True
country_class,ECU|waste_disposal,1,1,1.0,1.0,True
country_class,EGY|dam,1,0,0.0,,False
country_class,EGY|educational_institution,13,7,0.5384615384615384,0.7142857142857143,True
country_class,EGY|factory_or_powerplant,1,0,0.0,,False
country_class,EGY|lighthouse,3,1,0.3333333333333333,1.0,True
country_class,EGY|prison,1,1,1.0,1.0,True
country_class,EGY|railway_bridge,1,1,1.0,0.0,True
country_class,EGY|recreational_facility,1,0,0.0,,False
country_class,EGY|runway,3,3,1.0,0.0,True
country_class,EGY|smokestack,13,3,0.23076923076923078,1.0,True
country_class,EGY|water_treatment_facility,10,6,0.6,1.0,True
country_class,ESP|airport_terminal,2,2,1.0,0.5,True
country_class,ESP|burial_site,1,0,0.0,,False
country_class,ESP|crop_field,1,0,0.0,,False
country_class,ESP|dam,1,1,1.0,0.0,True
country_class,ESP|debris_or_rubble,12,3,0.25,1.0,True
country_class,ESP|electric_substation,2,0,0.0,,False
country_class,ESP|fire_station,1,1,1.0,1.0,True
country_class,ESP|ground_transportation_station,1,1,1.0,1.0,True
country_class,ESP|helipad,2,1,0.5,1.0,True
country_class,ESP|lake_or_pond,1,1,1.0,1.0,True
country_class,ESP|office_building,1,0,0.0,,False
country_class,ESP|park,1,1,1.0,1.0,True
country_class,ESP|parking_lot_or_garage,2,1,0.5,1.0,True
country_class,ESP|place_of_worship,1,0,0.0,,False
country_class,ESP|police_station,2,1,0.5,1.0,True
country_class,ESP|railway_bridge,4,1,0.25,1.0,True
country_class,ESP|solar_farm,26,12,0.46153846153846156,0.75,True
country_class,ESP|surface_mine,2,2,1.0,0.0,True
country_class,ESP|toll_booth,2,2,1.0,1.0,True
country_class,ESP|tower,1,0,0.0,,False
country_class,ESP|waste_disposal,19,8,0.42105263157894735,0.625,True
country_class,ESP|zoo,10,5,0.5,1.0,True
country_class,EST|border_checkpoint,22,7,0.3181818181818182,0.8571428571428571,True
country_class,EST|multi-unit_residential,1,0,0.0,,False
country_class,EST|single-unit_residential,11,9,0.8181818181818182,0.8888888888888888,True
country_class,ETH|airport_terminal,1,0,0.0,,False
country_class,ETH|educational_institution,4,2,0.5,1.0,True
country_class,ETH|fire_station,16,6,0.375,1.0,True
country_class,ETH|fountain,16,8,0.5,1.0,True
country_class,ETH|ground_transportation_station,1,0,0.0,,False
country_class,ETH|prison,11,1,0.09090909090909091,1.0,True
country_class,ETH|toll_booth,11,6,0.5454545454545454,1.0,True
country_class,ETH|wind_farm,1,1,1.0,1.0,True
country_class,FIN|airport_hangar,1,0,0.0,,False
country_class,FIN|park,1,0,0.0,,False
country_class,FIN|parking_lot_or_garage,3,2,0.6666666666666666,1.0,True
country_class,FIN|road_bridge,1,0,0.0,,False
country_class,FIN|zoo,1,0,0.0,,False
country_class,FJI|ground_transportation_station,13,6,0.46153846153846156,1.0,True
country_class,FLK|military_facility,11,3,0.2727272727272727,1.0,True
country_class,FLK|runway,11,7,0.6363636363636364,0.14285714285714285,True
country_class,FRA|archaeological_site,2,2,1.0,1.0,True
country_class,FRA|burial_site,2,1,0.5,1.0,True
country_class,FRA|crop_field,1,0,0.0,,False
country_class,FRA|dam,4,3,0.75,0.6666666666666666,True
country_class,FRA|debris_or_rubble,1,0,0.0,,False
country_class,FRA|educational_institution,2,0,0.0,,False
country_class,FRA|electric_substation,1,1,1.0,1.0,True
country_class,FRA|factory_or_powerplant,1,0,0.0,,False
country_class,FRA|fire_station,1,0,0.0,,False
country_class,FRA|fountain,1,1,1.0,1.0,True
country_class,FRA|helipad,2,1,0.5,1.0,True
country_class,FRA|hospital,1,0,0.0,,False
country_class,FRA|interchange,1,0,0.0,,False
country_class,FRA|military_facility,2,2,1.0,1.0,True
country_class,FRA|nuclear_powerplant,11,11,1.0,0.9090909090909091,True
country_class,FRA|oil_or_gas_facility,3,2,0.6666666666666666,1.0,True
country_class,FRA|place_of_worship,1,1,1.0,1.0,True
country_class,FRA|road_bridge,1,0,0.0,,False
country_class,FRA|runway,2,2,1.0,1.0,True
country_class,FRA|shopping_mall,2,1,0.5,1.0,True
country_class,FRA|solar_farm,1,0,0.0,,False
country_class,FRA|surface_mine,2,1,0.5,0.0,True
country_class,FRA|swimming_pool,2,0,0.0,,False
country_class,FRA|toll_booth,10,2,0.2,1.0,True
country_class,FRA|tower,1,0,0.0,,False
country_class,FRA|waste_disposal,18,5,0.2777777777777778,1.0,True
country_class,FRA|water_treatment_facility,19,9,0.47368421052631576,0.8888888888888888,True
country_class,FRA|wind_farm,2,0,0.0,,False
country_class,GAB|place_of_worship,9,6,0.6666666666666666,1.0,True
country_class,GBR|airport_hangar,3,0,0.0,,False
country_class,GBR|airport_terminal,1,0,0.0,,False
country_class,GBR|amusement_park,1,1,1.0,0.0,True
country_class,GBR|archaeological_site,1,0,0.0,,False
country_class,GBR|burial_site,2,0,0.0,,False
country_class,GBR|construction_site,1,1,1.0,1.0,True
country_class,GBR|dam,3,2,0.6666666666666666,1.0,True
country_class,GBR|debris_or_rubble,13,4,0.3076923076923077,0.75,True
country_class,GBR|electric_substation,4,0,0.0,,False
country_class,GBR|golf_course,1,0,0.0,,False
country_class,GBR|interchange,1,1,1.0,1.0,True
country_class,GBR|nuclear_powerplant,12,10,0.8333333333333334,0.7,True
country_class,GBR|office_building,2,1,0.5,1.0,True
country_class,GBR|port,1,1,1.0,0.0,True
country_class,GBR|railway_bridge,1,1,1.0,1.0,True
country_class,GBR|runway,2,2,1.0,0.0,True
country_class,GBR|shipyard,2,1,0.5,0.0,True
country_class,GBR|shopping_mall,2,0,0.0,,False
country_class,GBR|single-unit_residential,1,0,0.0,,False
country_class,GBR|stadium,7,1,0.14285714285714285,1.0,True
country_class,GBR|waste_disposal,30,8,0.26666666666666666,0.875,True
country_class,GBR|water_treatment_facility,37,14,0.3783783783783784,0.8571428571428571,True
country_class,GEO|construction_site,3,0,0.0,,False
country_class,GEO|ground_transportation_station,4,1,0.25,1.0,True
country_class,GEO|tower,11,8,0.7272727272727273,1.0,True
country_class,GHA|railway_bridge,10,6,0.6,1.0,True
country_class,GIN|tower,24,3,0.125,1.0,True
country_class,GLP|airport_terminal,1,0,0.0,,False
country_class,GLP|crop_field,1,1,1.0,1.0,True
country_class,GLP|place_of_worship,1,0,0.0,,False
country_class,GLP|recreational_facility,1,0,0.0,,False
country_class,GNB|airport,2,2,1.0,1.0,True
country_class,GRC|barn,1,1,1.0,1.0,True
country_class,GRC|educational_institution,1,0,0.0,,False
country_class,GRC|impoverished_settlement,4,4,1.0,0.5,True
country_class,GRC|office_building,1,0,0.0,,False
country_class,GRC|race_track,3,3,1.0,1.0,True
country_class,GRC|railway_bridge,4,3,0.75,1.0,True
country_class,GRC|runway,3,3,1.0,0.6666666666666666,True
country_class,GRC|surface_mine,1,0,0.0,,False
country_class,GRC|wind_farm,10,4,0.4,1.0,True
country_class,GTM|airport,3,3,1.0,0.3333333333333333,True
country_class,GTM|barn,3,0,0.0,,False
country_class,GTM|crop_field,3,0,0.0,,False
country_class,GTM|educational_institution,1,0,0.0,,False
country_class,GTM|electric_substation,1,1,1.0,1.0,True
country_class,GTM|oil_or_gas_facility,11,7,0.6363636363636364,0.7142857142857143,True
country_class,GTM|parking_lot_or_garage,1,1,1.0,1.0,True
country_class,GTM|place_of_worship,1,0,0.0,,False
country_class,GUF|prison,10,3,0.3,1.0,True
country_class,HKG|factory_or_powerplant,1,1,1.0,1.0,True
country_class,HKG|ground_transportation_station,1,1,1.0,1.0,True
country_class,HKG|lighthouse,2,1,0.5,0.0,True
country_class,HKG|military_facility,1,0,0.0,,False
country_class,HKG|parking_lot_or_garage,2,1,0.5,1.0,True
country_class,HKG|recreational_facility,1,0,0.0,,False
country_class,HKG|toll_booth,1,1,1.0,1.0,True
country_class,HND|airport_terminal,3,2,0.6666666666666666,0.5,True
country_class,HND|crop_field,2,2,1.0,1.0,True
country_class,HND|place_of_worship,2,0,0.0,,False
country_class,HND|recreational_facility,3,2,0.6666666666666666,1.0,True
country_class,HND|runway,1,1,1.0,0.0,True
country_class,HND|wind_farm,33,16,0.48484848484848486,0.875,True
country_class,HRV|archaeological_site,2,0,0.0,,False
country_class,HRV|educational_institution,1,0,0.0,,False
country_class,HRV|gas_station,10,9,0.9,1.0,True
country_class,HRV|lighthouse,1,0,0.0,,False
country_class,HRV|recreational_facility,3,2,0.6666666666666666,1.0,True
country_class,HRV|solar_farm,1,0,0.0,,False
country_class,HRV|storage_tank,1,1,1.0,1.0,True
country_class,HTI|burial_site,1,0,0.0,,False
country_class,HTI|debris_or_rubble,1,0,0.0,,False
country_class,HTI|lighthouse,1,1,1.0,1.0,True
country_class,HUN|amusement_park,1,1,1.0,0.0,True
country_class,HUN|crop_field,1,1,1.0,0.0,True
country_class,HUN|electric_substation,1,1,1.0,1.0,True
country_class,HUN|gas_station,1,1,1.0,1.0,True
country_class,HUN|helipad,1,0,0.0,,False
country_class,HUN|military_facility,1,1,1.0,1.0,True
country_class,HUN|oil_or_gas_facility,11,3,0.2727272727272727,1.0,True
country_class,HUN|place_of_worship,1,0,0.0,,False
country_class,HUN|police_station,1,1,1.0,1.0,True
country_class,HUN|surface_mine,1,1,1.0,0.0,True
country_class,HUN|water_treatment_facility,1,0,0.0,,False
country_class,IDN|airport,4,4,1.0,0.0,True
country_class,IDN|airport_terminal,4,0,0.0,,False
country_class,IDN|amusement_park,1,1,1.0,0.0,True
country_class,IDN|archaeological_site,1,0,0.0,,False
country_class,IDN|hospital,3,1,0.3333333333333333,1.0,True
country_class,IDN|impoverished_settlement,11,11,1.0,0.2727272727272727,True
country_class,IDN|military_facility,1,1,1.0,1.0,True
country_class,IDN|multi-unit_residential,1,1,1.0,1.0,True
country_class,IDN|police_station,3,2,0.6666666666666666,1.0,True
country_class,IDN|railway_bridge,1,1,1.0,1.0,True
country_class,IDN|single-unit_residential,1,1,1.0,1.0,True
country_class,IDN|tower,17,7,0.4117647058823529,1.0,True
country_class,IND|airport_hangar,2,0,0.0,,False
country_class,IND|airport_terminal,1,0,0.0,,False
country_class,IND|amusement_park,1,1,1.0,1.0,True
country_class,IND|archaeological_site,1,0,0.0,,False
country_class,IND|dam,4,1,0.25,1.0,True
country_class,IND|educational_institution,1,1,1.0,1.0,True
country_class,IND|electric_substation,1,0,0.0,,False
country_class,IND|golf_course,3,1,0.3333333333333333,1.0,True
country_class,IND|military_facility,3,1,0.3333333333333333,1.0,True
country_class,IND|park,1,1,1.0,1.0,True
country_class,IND|parking_lot_or_garage,4,3,0.75,1.0,True
country_class,IND|race_track,1,1,1.0,1.0,True
country_class,IND|smokestack,1,1,1.0,1.0,True
country_class,IND|stadium,5,4,0.8,0.0,True
country_class,IND|swimming_pool,1,0,0.0,,False
country_class,IND|water_treatment_facility,15,10,0.6666666666666666,1.0,True
country_class,IND|wind_farm,77,40,0.5194805194805194,0.55,True
country_class,IRL|airport_terminal,1,0,0.0,,False
country_class,IRL|barn,1,1,1.0,1.0,True
country_class,IRL|car_dealership,1,0,0.0,,False
country_class,IRL|crop_field,2,0,0.0,,False
country_class,IRL|fountain,1,0,0.0,,False
country_class,IRL|golf_course,3,2,0.6666666666666666,1.0,True
country_class,IRL|railway_bridge,1,0,0.0,,False
country_class,IRL|runway,4,4,1.0,0.0,True
country_class,IRL|smokestack,1,0,0.0,,False
country_class,IRN|amusement_park,1,1,1.0,0.0,True
country_class,IRN|crop_field,1,1,1.0,1.0,True
country_class,IRN|educational_institution,1,0,0.0,,False
country_class,IRN|electric_substation,3,3,1.0,1.0,True
country_class,IRN|ground_transportation_station,1,0,0.0,,False
country_class,IRN|helipad,1,0,0.0,,False
country_class,IRN|hospital,3,2,0.6666666666666666,1.0,True
country_class,IRN|multi-unit_residential,1,0,0.0,,False
country_class,IRN|parking_lot_or_garage,1,1,1.0,1.0,True
country_class,IRN|place_of_worship,1,0,0.0,,False
country_class,IRQ|airport_hangar,2,2,1.0,1.0,True
country_class,IRQ|archaeological_site,3,0,0.0,,False
country_class,IRQ|debris_or_rubble,4,2,0.5,1.0,True
country_class,IRQ|educational_institution,1,1,1.0,1.0,True
country_class,IRQ|impoverished_settlement,1,0,0.0,,False
country_class,IRQ|military_facility,1,0,0.0,,False
country_class,IRQ|multi-unit_residential,1,0,0.0,,False
country_class,IRQ|oil_or_gas_facility,2,1,0.5,1.0,True
country_class,IRQ|park,4,2,0.5,1.0,True
country_class,IRQ|road_bridge,1,0,0.0,,False
country_class,IRQ|smokestack,1,1,1.0,1.0,True
country_class,IRQ|tower,20,7,0.35,0.7142857142857143,True
country_class,ISL|lighthouse,3,3,1.0,1.0,True
country_class,ISL|road_bridge,10,8,0.8,1.0,True
country_class,ITA|airport,2,2,1.0,0.0,True
country_class,ITA|amusement_park,1,1,1.0,1.0,True
country_class,ITA|barn,2,0,0.0,,False
country_class,ITA|crop_field,1,0,0.0,,False
country_class,ITA|debris_or_rubble,33,11,0.3333333333333333,0.45454545454545453,True
country_class,ITA|electric_substation,2,1,0.5,1.0,True
country_class,ITA|factory_or_powerplant,2,0,0.0,,False
country_class,ITA|fire_station,1,0,0.0,,False
country_class,ITA|fountain,1,1,1.0,1.0,True
country_class,ITA|helipad,3,0,0.0,,False
country_class,ITA|interchange,9,6,0.6666666666666666,1.0,True
country_class,ITA|military_facility,2,0,0.0,,False
country_class,ITA|park,1,1,1.0,1.0,True
country_class,ITA|police_station,2,1,0.5,1.0,True
country_class,ITA|race_track,1,0,0.0,,False
country_class,ITA|railway_bridge,3,1,0.3333333333333333,1.0,True
country_class,ITA|solar_farm,1,1,1.0,1.0,True
country_class,ITA|storage_tank,1,0,0.0,,False
country_class,ITA|surface_mine,1,1,1.0,1.0,True
country_class,ITA|toll_booth,1,1,1.0,1.0,True
country_class,ITA|tower,2,0,0.0,,False
country_class,ITA|waste_disposal,1,1,1.0,1.0,True
country_class,ITA|water_treatment_facility,1,1,1.0,1.0,True
country_class,ITA|wind_farm,1,1,1.0,1.0,True
country_class,ITA|zoo,1,0,0.0,,False
country_class,JAM|ground_transportation_station,1,0,0.0,,False
country_class,JAM|water_treatment_facility,1,1,1.0,1.0,True
country_class,JOR|airport,1,1,1.0,0.0,True
country_class,JOR|amusement_park,1,1,1.0,1.0,True
country_class,JOR|gas_station,13,6,0.46153846153846156,1.0,True
country_class,JOR|military_facility,1,0,0.0,,False
country_class,JPN|airport,4,4,1.0,1.0,True
country_class,JPN|airport_hangar,1,0,0.0,,False
country_class,JPN|amusement_park,2,2,1.0,0.0,True
country_class,JPN|archaeological_site,1,0,0.0,,False
country_class,JPN|barn,1,1,1.0,1.0,True
country_class,JPN|construction_site,4,1,0.25,1.0,True
country_class,JPN|educational_institution,1,1,1.0,1.0,True
country_class,JPN|electric_substation,1,0,0.0,,False
country_class,JPN|fountain,2,1,0.5,1.0,True
country_class,JPN|gas_station,1,1,1.0,1.0,True
country_class,JPN|golf_course,2,1,0.5,1.0,True
country_class,JPN|nuclear_powerplant,10,10,1.0,1.0,True
country_class,JPN|railway_bridge,1,0,0.0,,False
country_class,JPN|recreational_facility,2,1,0.5,1.0,True
country_class,JPN|road_bridge,2,1,0.5,1.0,True
country_class,JPN|shopping_mall,2,1,0.5,0.0,True
country_class,JPN|storage_tank,1,0,0.0,,False
country_class,JPN|toll_booth,20,10,0.5,1.0,True
country_class,JPN|waste_disposal,1,0,0.0,,False
country_class,KAZ|barn,1,1,1.0,1.0,True
country_class,KAZ|construction_site,1,0,0.0,,False
country_class,KAZ|helipad,1,1,1.0,1.0,True
country_class,KAZ|military_facility,1,1,1.0,1.0,True
country_class,KAZ|oil_or_gas_facility,1,0,0.0,,False
country_class,KAZ|single-unit_residential,9,3,0.3333333333333333,1.0,True
country_class,KEN|airport,1,1,1.0,0.0,True
country_class,KEN|debris_or_rubble,11,6,0.5454545454545454,1.0,True
country_class,KEN|office_building,1,0,0.0,,False
country_class,KEN|place_of_worship,1,0,0.0,,False
country_class,KEN|race_track,4,4,1.0,0.75,True
country_class,KEN|tower,1,1,1.0,1.0,True
country_class,KGZ|fountain,6,3,0.5,1.0,True
country_class,KGZ|place_of_worship,10,2,0.2,1.0,True
country_class,KHM|office_building,1,1,1.0,1.0,True
country_class,KHM|storage_tank,10,5,0.5,0.0,True
country_class,KO-|amusement_park,2,2,1.0,0.0,True
country_class,KO-|military_facility,11,7,0.6363636363636364,1.0,True
country_class,KO-|stadium,11,10,0.9090909090909091,0.1,True
country_class,KO-|surface_mine,1,0,0.0,,False
country_class,KOR|amusement_park,2,2,1.0,0.5,True
country_class,KOR|archaeological_site,2,0,0.0,,False
country_class,KOR|crop_field,3,1,0.3333333333333333,1.0,True
country_class,KOR|educational_institution,1,0,0.0,,False
country_class,KOR|military_facility,2,0,0.0,,False
country_class,KOR|port,1,1,1.0,1.0,True
country_class,KOR|smokestack,1,0,0.0,,False
country_class,KOR|stadium,1,0,0.0,,False
country_class,KOR|tunnel_opening,27,20,0.7407407407407407,0.4,True
country_class,KWT|airport_terminal,1,0,0.0,,False
country_class,KWT|amusement_park,1,1,1.0,1.0,True
country_class,KWT|gas_station,1,0,0.0,,False
country_class,KWT|helipad,4,2,0.5,1.0,True
country_class,KWT|smokestack,1,0,0.0,,False
country_class,LAO|border_checkpoint,11,3,0.2727272727272727,1.0,True
country_class,LAO|crop_field,10,2,0.2,1.0,True
country_class,LBN|airport_terminal,2,1,0.5,1.0,True
country_class,LBN|fire_station,1,0,0.0,,False
country_class,LBN|hospital,1,0,0.0,,False
country_class,LBR|border_checkpoint,9,6,0.6666666666666666,0.16666666666666666,True
country_class,LBR|crop_field,1,0,0.0,,False
country_class,LBR|storage_tank,12,4,0.3333333333333333,1.0,True
country_class,LBY|airport,1,1,1.0,0.0,True
country_class,LBY|amusement_park,1,1,1.0,0.0,True
country_class,LBY|debris_or_rubble,3,1,0.3333333333333333,1.0,True
country_class,LBY|multi-unit_residential,1,1,1.0,1.0,True
country_class,LBY|place_of_worship,2,0,0.0,,False
country_class,LBY|port,3,3,1.0,0.0,True
country_class,LBY|single-unit_residential,48,18,0.375,0.6666666666666666,True
country_class,LBY|tower,10,0,0.0,,False
country_class,LCA|police_station,8,2,0.25,1.0,True
country_class,LKA|airport,2,2,1.0,1.0,True
country_class,LKA|educational_institution,1,1,1.0,1.0,True
country_class,LKA|parking_lot_or_garage,1,0,0.0,,False
country_class,LKA|road_bridge,11,2,0.18181818181818182,1.0,True
country_class,LSO|barn,11,6,0.5454545454545454,1.0,True
country_class,LSO|crop_field,10,5,0.5,1.0,True
country_class,LTU|airport_hangar,1,0,0.0,,False
country_class,LTU|archaeological_site,1,0,0.0,,False
country_class,LTU|border_checkpoint,1,0,0.0,,False
country_class,LTU|electric_substation,1,0,0.0,,False
country_class,LTU|military_facility,3,1,0.3333333333333333,1.0,True
country_class,LTU|multi-unit_residential,1,0,0.0,,False
country_class,LTU|parking_lot_or_garage,1,0,0.0,,False
country_class,LTU|single-unit_residential,16,7,0.4375,0.42857142857142855,True
country_class,LTU|smokestack,1,0,0.0,,False
country_class,LUX|educational_institution,1,0,0.0,,False
country_class,LUX|gas_station,1,0,0.0,,False
country_class,LUX|parking_lot_or_garage,1,0,0.0,,False
country_class,LUX|place_of_worship,4,1,0.25,1.0,True
country_class,LUX|shopping_mall,1,0,0.0,,False
country_class,LUX|waste_disposal,1,1,1.0,0.0,True
country_class,LVA|crop_field,1,0,0.0,,False
country_class,LVA|gas_station,1,1,1.0,1.0,True
country_class,LVA|golf_course,1,1,1.0,1.0,True
country_class,LVA|ground_transportation_station,4,0,0.0,,False
country_class,LVA|military_facility,1,0,0.0,,False
country_class,LVA|parking_lot_or_garage,1,0,0.0,,False
country_class,LVA|smokestack,9,5,0.5555555555555556,1.0,True
country_class,LVA|tower,18,12,0.6666666666666666,1.0,True
country_class,LVA|waste_disposal,1,1,1.0,1.0,True
country_class,MAR|airport_terminal,2,0,0.0,,False
country_class,MAR|amusement_park,1,1,1.0,0.0,True
country_class,MAR|gas_station,1,0,0.0,,False
country_class,MAR|interchange,1,1,1.0,1.0,True
country_class,MAR|place_of_worship,4,2,0.5,1.0,True
country_class,MAR|recreational_facility,1,1,1.0,0.0,True
country_class,MAR|road_bridge,4,3,0.75,1.0,True
country_class,MAR|runway,1,1,1.0,0.0,True
country_class,MAR|stadium,10,5,0.5,0.4,True
country_class,MAR|storage_tank,1,1,1.0,0.0,True
country_class,MAR|swimming_pool,1,1,1.0,1.0,True
country_class,MAR|toll_booth,1,1,1.0,1.0,True
country_class,MDA|single-unit_residential,6,4,0.6666666666666666,1.0,True
country_class,MDG|crop_field,1,1,1.0,1.0,True
country_class,MDG|flooded_road,1,1,1.0,1.0,True
country_class,MEX|archaeological_site,1,1,1.0,1.0,True
country_class,MEX|border_checkpoint,2,2,1.0,1.0,True
country_class,MEX|crop_field,3,2,0.6666666666666666,1.0,True
country_class,MEX|ground_transportation_station,1,0,0.0,,False
country_class,MEX|place_of_worship,3,0,0.0,,False
country_class,MEX|recreational_facility,1,1,1.0,1.0,True
country_class,MEX|shopping_mall,1,0,0.0,,False
country_class,MEX|water_treatment_facility,1,0,0.0,,False
country_class,MEX|zoo,1,0,0.0,,False
country_class,MKD|prison,11,7,0.6363636363636364,1.0,True
country_class,MLI|recreational_facility,1,1,1.0,1.0,True
country_class,MLT|archaeological_site,1,1,1.0,1.0,True
country_class,MLT|crop_field,1,0,0.0,,False
country_class,MLT|debris_or_rubble,13,3,0.23076923076923078,1.0,True
country_class,MLT|educational_institution,1,1,1.0,1.0,True
country_class,MLT|ground_transportation_station,1,0,0.0,,False
country_class,MLT|surface_mine,1,0,0.0,,False
country_class,MMR|fountain,10,7,0.7,1.0,True
country_class,MNG|airport_terminal,2,0,0.0,,False
country_class,MNG|border_checkpoint,22,13,0.5909090909090909,1.0,True
country_class,MNG|ground_transportation_station,1,1,1.0,1.0,True
country_class,MOZ|lighthouse,11,9,0.8181818181818182,0.3333333333333333,True
country_class,MRT|airport_terminal,2,1,0.5,1.0,True
country_class,MTQ|car_dealership,1,0,0.0,,False
country_class,MTQ|crop_field,1,0,0.0,,False
country_class,MTQ|place_of_worship,10,4,0.4,1.0,True
country_class,MTQ|shopping_mall,10,1,0.1,1.0,True
country_class,MYS|flooded_road,1,1,1.0,1.0,True
country_class,MYS|shipyard,4,3,0.75,0.3333333333333333,True
country_class,MYS|stadium,1,1,1.0,0.0,True
country_class,MYS|zoo,2,0,0.0,,False
country_class,NAM|airport_terminal,2,1,0.5,1.0,True
country_class,NCL|airport_terminal,2,2,1.0,1.0,True
country_class,NCL|helipad,9,8,0.8888888888888888,0.0,True
country_class,NCL|water_treatment_facility,10,1,0.1,1.0,True
country_class,NGA|hospital,1,1,1.0,1.0,True
country_class,NGA|military_facility,1,1,1.0,1.0,True
country_class,NGA|port,1,1,1.0,0.0,True
country_class,NGA|single-unit_residential,15,4,0.26666666666666666,1.0,True
country_class,NGA|stadium,1,1,1.0,1.0,True
country_class,NGA|tower,1,1,1.0,1.0,True
country_class,NIC|shopping_mall,1,1,1.0,1.0,True
country_class,NIC|single-unit_residential,17,14,0.8235294117647058,0.07142857142857142,True
country_class,NLD|amusement_park,1,1,1.0,0.0,True
country_class,NLD|crop_field,1,0,0.0,,False
country_class,NLD|electric_substation,1,0,0.0,,False
country_class,NLD|factory_or_powerplant,1,0,0.0,,False
country_class,NLD|interchange,1,1,1.0,1.0,True
country_class,NLD|park,1,1,1.0,1.0,True
country_class,NLD|parking_lot_or_garage,1,0,0.0,,False
country_class,NLD|recreational_facility,1,0,0.0,,False
country_class,NLD|road_bridge,4,1,0.25,1.0,True
country_class,NLD|shopping_mall,4,1,0.25,1.0,True
country_class,NLD|solar_farm,9,4,0.4444444444444444,1.0,True
country_class,NLD|storage_tank,42,25,0.5952380952380952,0.84,True
country_class,NLD|water_treatment_facility,16,3,0.1875,1.0,True
country_class,NLD|wind_farm,9,5,0.5555555555555556,0.4,True
country_class,NOR|barn,3,2,0.6666666666666666,1.0,True
country_class,NOR|car_dealership,3,0,0.0,,False
country_class,NOR|dam,1,1,1.0,1.0,True
country_class,NOR|fountain,1,0,0.0,,False
country_class,NOR|office_building,1,1,1.0,1.0,True
country_class,NOR|shopping_mall,1,0,0.0,,False
country_class,NOR|tower,1,1,1.0,1.0,True
country_class,NPL|barn,20,8,0.4,1.0,True
country_class,NPL|educational_institution,1,1,1.0,1.0,True
country_class,NPL|smokestack,1,1,1.0,1.0,True
country_class,NPL|solar_farm,11,6,0.5454545454545454,1.0,True
country_class,NPL|surface_mine,9,3,0.3333333333333333,1.0,True
country_class,NPL|waste_disposal,8,1,0.125,1.0,True
country_class,NZL|airport_hangar,2,1,0.5,1.0,True
country_class,NZL|gas_station,1,1,1.0,1.0,True
country_class,NZL|helipad,1,1,1.0,1.0,True
